product_id,product_name,amount,product_quantity
2846,Olio di oliva extra vergine,867.21,3109
2847,Orologio da polso,911.77,906
2848,ventola,946.74,1583
2849,Piumino,84.1,424
2850,Monitor PC,974.77,2589
2851,Tavolo da pranzo,262.07,1812
2852,Macchina da caffè,434.04,3970
2853,collana,55.83,243
2854,occhiali,606.34,1409
2855,trapano,59.45,94
2856,telecamera,888.93,4498
2857,Abbigliamento sportivo,496.38,892
2858,televisore,746.23,1644
2859,altoparlante,862.33,1991
2860,frullatore,291.35,4560
2861,Kit per il trucco,686.55,155
2862,Auricolari wireless,849.13,1321
2863,orologio,889.98,4771
2864,Portatile,288.97,3337
2865,microfono,460.78,4252
2866,Set di pentole antiaderenti,692.74,998
2867,console,222.59,3365
2868,Videoproiettore HD,970.75,553
2869,radiatore,334.93,3397
2870,sedia,78.95,883
2871,Tablet Android,467.88,3353
2872,Kit per il trucco,800.21,4894
2873,Piumino,511.39,4497
2874,microfono,173.01,1660
2875,bicicletta,391.29,1576
2876,occhiali da sole,493.18,4983
2877,Altoparlante Bluetooth,579.6,3270
2878,bicchiere,664.85,4821
2879,Telefono cordless,302.32,1827
2880,Macchina fotografica digitale,799.32,1515
2881,Orologio da parete,479.24,2366
2882,occhiali da sole,854.49,1983
2883,Scarpe da ginnastica,582.62,327
2884,Ombrello pieghevole,521.15,2381
2885,Sedia da ufficio,583.56,963
2886,tablet,904.45,2459
2887,palla,68.75,1055
2888,Piumino,600.24,4334
2889,automobile,137.02,424
2890,Olio di oliva extra vergine,288.24,3031
2891,tappeto,46.01,777
2892,Abbigliamento sportivo,23.24,510
2893,Lavastoviglie,979.68,4855
2894,Set di pentole antiaderenti,233.27,4017
2895,Auricolari wireless,52.51,2970
2896,Monitor PC,565.66,1976
2897,libro,911.27,4168
2898,Set di posate in acciaio inox,623.33,4756
2899,Aspirapolvere robot,325.73,1840
2900,letto,153.34,352
2901,Tostapane,417.47,2315
2902,Tostapane,595.63,3345
2903,Portatile,427.43,3237
2904,scarpe,890.63,3058
2905,ventilatore,339.03,1379
2906,maglia,320.03,108
2907,Lavastoviglie,298.56,588
2908,coltello,578.7,3344
2909,Sedia da ufficio,760.94,4449
2910,Vino rosso pregiato,496.91,3830
2911,computer,599.34,2837
2912,ventola,820.01,1078
2913,borsa,382.91,341
2914,Kit per il trucco,326.14,2707
2915,cellulare,113.9,2981
2916,Tavolo da pranzo,337.62,2652
2917,Fornello a gas,286.36,3715
2918,frigorifero,720.66,765
2919,Vino rosso pregiato,989.08,248
2920,forchetta,899.26,2196
2921,Videocamera HD,957.08,844
2922,Bicicletta da corsa,670.5,4631
2923,coltello,289.45,44
2924,tazza,290.65,2966
2925,Smart TV 4K,829.73,3269
2926,Smartwatch,759.1,2098
2927,lampada,894.63,2685
2928,console,585.74,867
2929,collana,574.39,4873
2930,scarpe,6.81,738
2931,radiatore,692.92,1199
2932,Smart TV 4K,519.3,3471
2933,Frigorifero doppia porta,322.61,4793
2934,sedia,662.9,2589
2935,tavolo,165.89,1488
2936,Pantofole da casa,98.02,4432
2937,Tappeto persiano,904.92,2971
2938,libro,837.24,4955
2939,Giocattoli per bambini,106.14,670
2940,Set di posate in acciaio inox,112.3,1806
2941,Penna stilografica,276.16,3280
2942,Vino rosso pregiato,781.04,2493
2943,radiatore,136.25,2340
2944,Macchina da caffè,65.86,3190
2945,Tappeto persiano,866.44,4324
2946,Piumino,81.36,89
2947,coltello,746.71,4695
2948,frullatore,106.6,4133
2949,Macchina fotografica digitale,144.47,1299
2950,lampada,394.96,2714
2951,radiatore,996.98,3885
2952,letto,451.05,4895
2953,radiatore,698.51,562
2954,piatto,377.3,1227
2955,pantaloni,469.74,4009
2956,tablet,246.83,1596
2957,Videogiochi,606.39,4236
2958,Borsa da viaggio,915.22,2629
2959,maglia,492.29,82
2960,frullatore,312.93,399
2961,ventola,641.99,4583
2962,Tavolo da gioco,77.63,2336
2963,Giocattoli per bambini,600.27,3857
2964,stampante,977.97,4341
2965,occhiali,45.19,2799
2966,Macchina da caffè,751.29,459
2967,borsa,600.65,2176
2968,Lavastoviglie,577.9,4831
2969,Telefono cellulare,939.67,3990
2970,Orologio da polso,227.82,1128
2971,Altoparlante Bluetooth,725.36,4475
2972,Telefono cordless,394.44,462
2973,Penna stilografica,440.93,302
2974,Smartwatch,959.57,2491
2975,cuffie,61.57,1780
2976,giocattolo,414.16,3620
2977,bicicletta,460.34,1339
2978,sedia,93.79,1359
2979,Aspirapolvere robot,981.37,4505
2980,Tostapane,765.3,2373
2981,Giocattoli per bambini,227.21,883
2982,Auricolari wireless,778.96,6
2983,Lavatrice,928.5,4098
2984,tavolo,15.86,3438
2985,Tavolo da pranzo,941.23,1463
2986,Macchina fotografica digitale,367.58,2088
2987,giocattolo,459.34,954
2988,frullatore,294.04,2682
2989,Orologio da polso,64.66,4655
2990,Frigorifero doppia porta,156.44,853
2991,Cuffie Bluetooth,975.43,1714
2992,maglia,23.33,2697
2993,Orologio da parete,247.16,301
2994,radiatore,23.68,1202
2995,Tavolo da gioco,828.25,4235
2996,Orologio da polso,16.88,368
2997,ventilatore,652.5,3619
2998,tazza,654.66,4835
2999,tazza,357.37,1515
3000,cellulare,377.54,1946
3001,maglia,535.11,3657
3002,scarpe,57.17,4950
3003,Piumino,31.73,4435
3004,pantaloni,775.05,4402
3005,stampante,775.99,233
3006,Vino rosso pregiato,605.47,2326
3007,forno,694.31,500
3008,Abbigliamento sportivo,157.75,1680
3009,Tappeto persiano,247.18,3764
3010,bicicletta,805.05,220
3011,Orologio da parete,486.9,1639
3012,Sedia da ufficio,826.87,437
3013,forno,149.21,2066
3014,piatto,926.5,320
3015,Vino rosso pregiato,657.88,3920
3016,cellulare,122.5,2593
3017,macchina fotografica,95.0,43
3018,occhiali da sole,263.67,327
3019,Pantaloni in jeans,64.37,2627
3020,computer,140.8,2170
3021,Lavastoviglie,436.56,1814
3022,Letto a baldacchino,537.58,4568
3023,libro,359.26,4042
3024,divano,158.62,3360
3025,giocattolo,216.98,1224
3026,bracciale,706.24,2562
3027,Smartwatch,232.82,2253
3028,Stampante laser,214.15,3675
3029,Lavatrice,273.76,1232
3030,Sedia da ufficio,838.98,3216
3031,Telefono cordless,965.35,4724
3032,Olio di oliva extra vergine,406.59,3912
3033,maglia,104.17,22
3034,Tostapane,443.96,4282
3035,forchetta,104.64,4518
3036,Telefono cellulare,999.17,4337
3037,console,805.63,3522
3038,borsa,970.28,2980
3039,Set di pentole antiaderenti,280.73,316
3040,Piumino,787.18,2998
3041,Scarpe da ginnastica,797.67,3205
3042,bicicletta,987.92,31
3043,Scarpe da ginnastica,919.0,2766
3044,bicchiere,459.45,1059
3045,Ombrello pieghevole,665.06,3464
3046,Set di posate in acciaio inox,972.73,2433
3047,macchina fotografica,55.46,3452
3048,Scarpe da ginnastica,592.4,396
3049,scarpe,666.92,1651
3050,Olio di oliva extra vergine,548.02,1821
3051,telecamera,10.86,1990
3052,Set di posate in acciaio inox,686.29,3649
3053,lampada,873.37,2512
3054,Pantaloni in jeans,675.46,4351
3055,Tavolo da gioco,397.52,2195
3056,Bicicletta da corsa,91.88,4827
3057,radio,558.41,1161
3058,orologio,500.44,1055
3059,Forno a microonde,132.61,2167
3060,Macchina fotografica digitale,891.6,2397
3061,altoparlante,958.89,2704
3062,Orologio da polso,844.84,1798
3063,bracciale,599.08,9
3064,Penna stilografica,465.3,4668
3065,collana,340.34,4468
3066,Stampante laser,56.59,1485
3067,Portatile,18.23,3955
3068,cellulare,550.62,1445
3069,Videocamera HD,497.68,479
3070,scarpe,798.04,4001
3071,televisore,274.78,4736
3072,computer,640.89,3391
3073,Borsa da viaggio,860.19,3211
3074,Lavastoviglie,433.01,889
3075,Penna stilografica,898.34,4785
3076,Macchina da caffè,432.25,2975
3077,microfono,419.28,3279
3078,occhiali,901.13,1216
3079,occhiali da sole,305.95,714
3080,Auricolari wireless,171.29,3425
3081,ventola,596.23,2413
3082,Abbigliamento sportivo,352.29,4522
3083,lampada,559.0,2540
3084,ocarina,388.53,3072
3085,Libri per bambini,238.37,986
3086,Frigorifero doppia porta,916.85,736
3087,Tappeto persiano,358.58,915
3088,ventola,178.5,1974
3089,Olio di oliva extra vergine,898.07,625
3090,Sedia da ufficio,764.35,3120
3091,libro,566.34,575
3092,Cuffie Bluetooth,869.93,4619
3093,Macchina da caffè,915.22,1991
3094,ocarina,72.83,4903
3095,Macchina da caffè,877.96,117
3096,palla,612.6,2278
3097,Smart TV 4K,344.21,1973
3098,Libri per bambini,679.64,3561
3099,orologio,370.81,1632
3100,collana,681.49,3785
3101,Piumino,171.59,3346
3102,pantaloni,764.96,2379
3103,Sedia da ufficio,570.24,858
3104,Videocamera HD,331.85,4663
3105,divano,506.02,3146
3106,Videocamera HD,644.32,1103
3107,tostapane,559.23,2084
3108,libro,374.52,2927
3109,Kit per il trucco,428.97,178
3110,Bicicletta da corsa,256.21,4316
3111,Bicicletta da corsa,195.84,3899
3112,divano,689.13,2190
3113,Videocamera HD,192.77,2714
3114,bicicletta,404.46,2315
3115,Valigia rigida,313.16,3250
3116,Tostapane,240.35,471
3117,occhiali da sole,737.98,972
3118,televisore,533.59,2736
3119,Kit per il trucco,965.82,2592
3120,forno,407.65,714
3121,collana,374.98,1949
3122,ventilatore,148.61,3868
3123,Tavolo da pranzo,162.51,3128
3124,tavolo,201.59,1731
3125,Videoproiettore HD,366.98,174
3126,Auricolari wireless,941.35,2055
3127,coltello,298.32,1201
3128,lampada,127.84,2026
3129,Auricolari wireless,384.02,330
3130,Videogiochi,411.0,555
3131,Monitor PC,62.28,2813
3132,Orologio da parete,980.01,1873
3133,borsa,749.44,980
3134,Macchina da caffè,379.22,3084
3135,Pantaloni in jeans,597.55,625
3136,telecamera,782.7,2843
3137,cellulare,102.18,2514
3138,Lavatrice,692.77,1003
3139,forchetta,875.56,4268
3140,Ombrello pieghevole,942.52,2641
3141,bracciale,418.67,629
3142,Tostapane,462.46,4340
3143,libro,108.64,2867
3144,Borsa da viaggio,608.17,3618
3145,macchina fotografica,141.81,4953
3146,coltello,449.6,4693
3147,pantaloni,543.35,1779
3148,Pantaloni in jeans,180.64,4884
3149,Macchina da caffè,447.47,3871
3150,Stampante laser,65.85,681
3151,ventola,154.68,337
3152,cuffie,896.77,3118
3153,Macchina fotografica digitale,944.58,4726
3154,cucchiaio,387.83,3860
3155,letto,275.96,1465
3156,giocattolo,509.29,3077
3157,Scarpe da ginnastica,826.43,1956
3158,tablet,781.04,1886
3159,tazza,595.83,536
3160,occhiali da sole,326.61,590
3161,Videoproiettore HD,796.16,3515
3162,orologio,345.17,3017
3163,ventola,896.59,1187
3164,altoparlante,960.81,1737
3165,Set di posate in acciaio inox,927.89,1939
3166,occhiali da sole,223.02,3886
3167,Frigorifero doppia porta,436.14,1502
3168,Stampante laser,960.0,3758
3169,palla,930.45,3403
3170,Pentola a pressione,549.48,2855
3171,Tostapane,815.74,1503
3172,sedia,946.25,2733
3173,radio,628.07,1114
3174,Set di posate in acciaio inox,397.59,3957
3175,tablet,170.97,1425
3176,ocarina,693.39,725
3177,Aspirapolvere robot,50.62,1279
3178,Letto a baldacchino,174.62,2619
3179,Videogiochi,875.59,2073
3180,console,502.29,1159
3181,computer,488.33,951
3182,tavolo,573.12,3063
3183,giocattolo,298.89,4564
3184,Fornello a gas,425.42,2948
3185,Smartwatch,936.91,884
3186,occhiali,540.08,1821
3187,piatto,814.77,508
3188,maglia,580.0,513
3189,Macchina fotografica digitale,513.63,2465
3190,forchetta,379.36,1326
3191,Tappeto persiano,517.86,91
3192,Borsa da viaggio,749.81,1402
3193,Set di posate in acciaio inox,279.52,2010
3194,Smart TV 4K,373.04,4347
3195,collana,847.9,2289
3196,forchetta,548.0,2965
3197,tostapane,492.17,1377
3198,computer,31.91,1883
3199,computer,386.12,693
3200,tazza,251.19,1154
3201,ventola,113.34,1381
3202,Pentola a pressione,823.63,3901
3203,Telefono cordless,402.65,61
3204,letto,152.4,1721
3205,Tablet Android,352.23,100
3206,computer,36.86,4252
3207,tazza,784.01,3996
3208,Auricolari wireless,364.22,4678
3209,Abbigliamento sportivo,83.3,2797
3210,Forno a microonde,393.77,1118
3211,radiatore,363.91,4766
3212,televisore,802.41,4935
3213,Scarpe da ginnastica,527.17,4031
3214,televisore,948.98,314
3215,Set di pentole antiaderenti,853.96,3789
3216,Videoproiettore HD,363.15,4010
3217,tappeto,450.89,4965
3218,occhiali,724.79,3131
3219,cucchiaio,23.91,1741
3220,Frigorifero doppia porta,786.28,3777
3221,Valigia rigida,394.69,3749
3222,Cuscino memory foam,936.65,139
3223,Portatile,135.08,2711
3224,televisore,842.9,1377
3225,computer,412.65,3441
3226,Videoproiettore HD,694.23,4930
3227,Tavolo da pranzo,650.79,4938
3228,Macchina per il fitness,640.99,4493
3229,Macchina fotografica digitale,29.89,3194
3230,Set di pentole antiaderenti,227.99,583
3231,Penna stilografica,941.5,131
3232,Lavatrice,916.61,3726
3233,Penna stilografica,673.29,3967
3234,Macchina per il fitness,569.56,3969
3235,libro,546.63,925
3236,Videocamera HD,536.05,3006
3237,stampante,993.08,2305
3238,giocattolo,390.97,538
3239,Orologio da parete,892.31,557
3240,Forno a microonde,485.17,1897
3241,cellulare,476.87,549
3242,Lavastoviglie,899.18,907
3243,Macchina per il fitness,814.39,1219
3244,Macchina fotografica digitale,137.59,3886
3245,Cuscino memory foam,75.42,22
3246,macchina fotografica,368.55,1523
3247,palla,620.44,108
3248,Set di pentole antiaderenti,949.42,869
3249,Orologio da polso,165.6,4994
3250,tostapane,687.34,4743
3251,borsa,959.6,1887
3252,pantaloni,651.01,1882
3253,Orologio da polso,33.09,1476
3254,lampada,925.22,1855
3255,Videogiochi,3.23,2785
3256,maglia,516.0,2167
3257,console,161.72,3055
3258,Frigorifero doppia porta,209.01,3008
3259,Giocattoli per bambini,534.13,3981
3260,Libri per bambini,522.42,2803
3261,Valigia rigida,338.84,4996
3262,libro,969.55,1699
3263,Bicicletta da corsa,107.56,4796
3264,occhiali,730.92,1494
3265,giocattolo,652.79,2975
3266,tablet,229.62,80
3267,forno,247.18,3136
3268,radiatore,769.72,3078
3269,cucchiaio,32.15,3859
3270,Piumino,440.49,2092
3271,lampada,834.12,1587
3272,Telefono cellulare,415.38,3507
3273,Portatile,116.73,679
3274,Set di posate in acciaio inox,650.88,3205
3275,Lavastoviglie,324.65,2960
3276,Lavatrice,55.29,2282
3277,Piumino,838.18,1347
3278,computer,345.67,672
3279,bicchiere,670.64,1873
3280,forchetta,508.16,791
3281,Set di posate in acciaio inox,915.9,13
3282,Abbigliamento sportivo,855.13,3873
3283,Cuffie Bluetooth,999.21,1945
3284,stampante,104.67,4138
3285,telecamera,102.97,2697
3286,Lavatrice,96.31,2880
3287,Macchina per il fitness,143.58,156
3288,giocattolo,632.31,4534
3289,radio,564.92,5
3290,Set di posate in acciaio inox,777.17,4040
3291,Scarpe da ginnastica,999.65,4763
3292,Monitor PC,793.05,1525
3293,Pantofole da casa,153.05,1458
3294,Orologio da parete,216.53,475
3295,Scarpe da ginnastica,86.81,1527
3296,Kit per il trucco,105.4,890
3297,cucchiaio,516.6,16
3298,bicchiere,689.88,3969
3299,Lavatrice,409.99,212
3300,forchetta,708.34,4763
3301,Set di posate in acciaio inox,774.42,4693
3302,Lavatrice,650.51,1713
3303,Portatile,678.33,3489
3304,Tavolo da pranzo,355.07,2912
3305,ventola,545.55,2987
3306,Aspirapolvere robot,758.3,2975
3307,ventilatore,675.49,1303
3308,Giocattoli per bambini,660.65,724
3309,Videocamera HD,211.8,1090
3310,tavolo,868.38,1681
3311,Abbigliamento sportivo,555.51,2004
3312,Frigorifero doppia porta,138.06,2838
3313,libro,147.81,2653
3314,Smart TV 4K,597.91,3148
3315,Giocattoli per bambini,89.95,2515
3316,Libri per bambini,783.41,3831
3317,giocattolo,578.44,1572
3318,Abbigliamento sportivo,70.37,2689
3319,divano,506.14,2761
3320,cuffie,32.27,1141
3321,Borsa da viaggio,302.21,1771
3322,Valigia rigida,546.53,3675
3323,Videogiochi,610.74,2126
3324,Altoparlante Bluetooth,431.55,122
3325,Monitor PC,299.52,4092
3326,Pantaloni in jeans,510.55,458
3327,televisore,129.16,1831
3328,Monitor PC,965.51,4235
3329,orologio,167.15,1895
3330,Portatile,290.01,4020
3331,Monitor PC,766.64,4015
3332,Kit per il trucco,206.03,4798
3333,giocattolo,554.93,1786
3334,Kit per il trucco,750.98,2020
3335,Pentola a pressione,377.13,3944
3336,tappeto,912.42,4355
3337,Macchina per il fitness,856.41,4129
3338,Pantaloni in jeans,740.06,4280
3339,palla,206.75,2752
3340,microfono,583.36,4571
3341,radiatore,607.7,4878
3342,Pantofole da casa,295.27,2998
3343,Tostapane,180.29,4927
3344,Smart TV 4K,426.53,2469
3345,Tablet Android,112.68,3215
3346,Set di posate in acciaio inox,374.43,3442
3347,altoparlante,661.49,3141
3348,Altoparlante Bluetooth,555.62,3265
3349,Libri per bambini,246.85,954
3350,lampada,910.1,1018
3351,frullatore,434.31,2915
3352,Borsa da viaggio,453.72,3456
3353,Stampante laser,720.21,2768
3354,Macchina da caffè,858.75,3144
3355,Fornello a gas,175.04,96
3356,maglia,963.06,1843
3357,cucchiaio,132.77,64
3358,Tappeto persiano,801.8,4338
3359,Portatile,883.11,874
3360,tostapane,388.15,1658
3361,microfono,395.52,3646
3362,Auricolari wireless,138.07,4117
3363,piatto,465.39,4211
3364,Videogiochi,506.02,3205
3365,scarpe,975.84,477
3366,occhiali,311.21,4763
3367,Cuscino memory foam,571.4,3906
3368,Tavolo da gioco,351.93,3519
3369,tappeto,658.7,1407
3370,Macchina per il fitness,193.65,3653
3371,radio,568.92,4197
3372,microfono,667.36,1561
3373,coltello,273.39,4380
3374,Cuffie Bluetooth,82.32,4725
3375,Macchina per il fitness,19.4,4288
3376,altoparlante,203.02,2747
3377,orologio,119.97,659
3378,coltello,86.97,3455
3379,Telefono cordless,241.06,394
3380,Macchina da caffè,784.46,2821
3381,Borsa da viaggio,480.87,1485
3382,Altoparlante Bluetooth,734.26,4744
3383,Monitor PC,742.82,4620
3384,letto,416.08,401
3385,Macchina fotografica digitale,3.51,4926
3386,Ombrello pieghevole,423.57,4730
3387,cellulare,690.4,3113
3388,tavolo,598.61,3279
3389,ventola,812.97,3671
3390,televisore,956.58,1127
3391,bracciale,828.76,2361
3392,Orologio da polso,960.75,2449
3393,microfono,388.6,315
3394,telecamera,952.34,1944
3395,tappeto,366.04,574
3396,Piumino,197.69,1093
3397,console,428.99,3608
3398,Macchina da caffè,162.21,1221
3399,Telefono cellulare,960.94,3864
3400,Penna stilografica,201.37,4920
3401,occhiali da sole,210.41,1200
3402,Bicicletta da corsa,563.79,3075
3403,Borsa da viaggio,166.87,4130
3404,Olio di oliva extra vergine,331.66,2441
3405,Tostapane,895.6,1010
3406,Vino rosso pregiato,672.4,2362
3407,Macchina fotografica digitale,780.69,2936
3408,cuffie,480.79,965
3409,lampada,571.1,4220
3410,radiatore,502.59,1659
3411,ventilatore,49.64,4299
3412,cellulare,113.76,573
3413,lampada,501.55,4
3414,Auricolari wireless,492.53,3131
3415,cuffie,434.2,1635
3416,maglia,390.96,1742
3417,Penna stilografica,75.21,4049
3418,Orologio da parete,560.3,926
3419,ventola,230.36,4816
3420,computer,494.55,627
3421,Tappeto persiano,752.16,4411
3422,tazza,12.52,2427
3423,Penna stilografica,397.09,3454
3424,Aspirapolvere robot,63.31,740
3425,cellulare,706.5,1166
3426,bicchiere,380.56,3228
3427,Giocattoli per bambini,331.33,1723
3428,bicicletta,222.39,3655
3429,Ombrello pieghevole,535.58,2202
3430,Piumino,879.89,1351
3431,Auricolari wireless,712.52,3185
3432,scarpe,624.7,3043
3433,televisore,280.11,299
3434,Penna stilografica,640.02,3591
3435,Penna stilografica,415.23,3353
3436,Monitor PC,459.82,4961
3437,Borsa da viaggio,200.3,4288
3438,scarpe,759.06,2980
3439,Telefono cordless,293.9,3025
3440,Smartwatch,421.31,153
3441,tavolo,777.67,379
3442,Smartwatch,905.49,1427
3443,occhiali da sole,592.17,3902
3444,pantaloni,866.78,795
3445,Olio di oliva extra vergine,761.39,1151
3446,Bicicletta da corsa,159.94,2875
3447,Telefono cellulare,709.41,2538
3448,televisore,799.53,771
3449,tavolo,635.4,753
3450,Fornello a gas,537.23,3429
3451,forchetta,40.01,660
3452,Tostapane,11.79,879
3453,altoparlante,322.98,3437
3454,frigorifero,758.97,1434
3455,trapano,534.21,1131
3456,Frigorifero doppia porta,315.88,1975
3457,automobile,406.01,3315
3458,stampante,179.19,2097
3459,sedia,985.81,4358
3460,forchetta,908.45,4059
3461,Sedia da ufficio,376.63,767
3462,forno,889.47,390
3463,forno,657.44,1679
3464,cuffie,314.97,2552
3465,bicicletta,350.31,4927
3466,Tappeto persiano,381.18,405
3467,Kit per il trucco,894.93,3554
3468,Smartwatch,375.28,130
3469,ocarina,971.99,2611
3470,forchetta,371.53,1405
3471,Pantofole da casa,650.96,2381
3472,Set di posate in acciaio inox,836.0,2786
3473,frullatore,839.65,4052
3474,ventola,478.15,4469
3475,Orologio da parete,495.77,1394
3476,Lavastoviglie,449.23,3622
3477,Macchina da caffè,560.83,203
3478,Scarpe da ginnastica,340.67,763
3479,borsa,549.07,3031
3480,Smartwatch,265.5,1017
3481,occhiali,45.67,3120
3482,Aspirapolvere robot,474.43,4931
3483,occhiali,232.84,4963
3484,cuffie,636.02,3810
3485,pantaloni,558.99,460
3486,lampada,970.83,2168
3487,Aspirapolvere robot,83.98,2463
3488,cucchiaio,917.14,185
3489,Smartwatch,193.54,2383
3490,Vino rosso pregiato,43.31,4393
3491,sedia,644.79,3151
3492,tappeto,45.1,2207
3493,radiatore,750.2,3990
3494,libro,183.94,3519
3495,Olio di oliva extra vergine,347.21,2625
3496,cucchiaio,517.18,2267
3497,Tostapane,674.45,4243
3498,Pentola a pressione,551.26,1381
3499,Valigia rigida,768.47,4203
3500,ventilatore,827.25,742
3501,pantaloni,877.32,2942
3502,Telefono cordless,81.83,2434
3503,Videocamera HD,60.38,3534
3504,pantaloni,52.78,3452
3505,Smart TV 4K,375.22,221
3506,lampada,63.79,3579
3507,Cuscino memory foam,886.68,4984
3508,Stampante laser,247.5,3494
3509,Videogiochi,945.42,1738
3510,maglia,5.25,482
3511,radio,812.91,4338
3512,Set di posate in acciaio inox,203.5,3840
3513,computer,710.32,479
3514,forchetta,301.57,2619
3515,Abbigliamento sportivo,431.08,438
3516,palla,856.28,4554
3517,letto,617.11,4077
3518,Lavastoviglie,453.03,657
3519,Auricolari wireless,489.4,799
3520,occhiali,301.49,4256
3521,Telefono cellulare,404.33,3038
3522,Tavolo da gioco,172.59,432
3523,Macchina da caffè,580.39,4165
3524,computer,929.32,2438
3525,Portatile,473.12,783
3526,Vino rosso pregiato,730.06,1703
3527,Orologio da parete,579.99,4002
3528,divano,930.84,3531
3529,Auricolari wireless,252.83,835
3530,Smart TV 4K,244.26,1284
3531,borsa,522.31,1273
3532,occhiali,93.07,362
3533,Tostapane,986.26,1279
3534,tostapane,193.77,1683
3535,automobile,356.49,2730
3536,Portatile,801.19,785
3537,tappeto,245.09,2567
3538,occhiali,557.28,1319
3539,Smart TV 4K,745.34,4288
3540,televisore,541.88,4262
3541,Aspirapolvere robot,687.97,3549
3542,sedia,719.22,4158
3543,cellulare,589.05,3045
3544,orologio,324.08,502
3545,altoparlante,26.07,2687
3546,Orologio da parete,971.44,2435
3547,ventola,894.58,708
3548,altoparlante,826.71,260
3549,Lavastoviglie,105.1,4397
3550,Pantaloni in jeans,964.73,4832
3551,Borsa da viaggio,610.79,393
3552,Abbigliamento sportivo,243.36,150
3553,Abbigliamento sportivo,887.59,4529
3554,Pantofole da casa,207.74,2727
3555,Valigia rigida,423.45,1225
3556,microfono,778.38,1430
3557,cuffie,88.47,3325
3558,radio,731.12,1848
3559,scarpe,134.43,3689
3560,occhiali da sole,256.59,894
3561,Altoparlante Bluetooth,343.41,2155
3562,macchina fotografica,71.26,4840
3563,Frigorifero doppia porta,933.21,884
3564,tablet,856.19,2005
3565,Lavatrice,398.77,21
3566,forno,793.03,2056
3567,Telefono cellulare,590.2,1924
3568,Videocamera HD,295.21,4359
3569,Scarpe da ginnastica,60.99,719
3570,Penna stilografica,515.93,4508
3571,Libri per bambini,774.64,365
3572,Libri per bambini,45.25,3441
3573,Bicicletta da corsa,388.85,4787
3574,Letto a baldacchino,585.42,795
3575,Piumino,282.33,2036
3576,piatto,282.94,2371
3577,Frigorifero doppia porta,592.4,3832
3578,bicicletta,266.96,1390
3579,borsa,490.55,1367
3580,libro,286.24,2734
3581,Telefono cellulare,224.12,3018
3582,occhiali,354.03,700
3583,tazza,303.71,4882
3584,Telefono cellulare,556.07,482
3585,lampada,876.84,4752
3586,radiatore,530.94,1625
3587,Tablet Android,725.73,1997
3588,Orologio da parete,530.98,4715
3589,occhiali da sole,313.58,3390
3590,Set di posate in acciaio inox,355.57,4040
3591,Valigia rigida,457.59,3148
3592,Giocattoli per bambini,783.13,1465
3593,Frigorifero doppia porta,223.48,4149
3594,collana,25.68,3674
3595,Lavastoviglie,158.78,3898
3596,Videocamera HD,155.58,2400
3597,macchina fotografica,75.11,343
3598,Tavolo da pranzo,407.0,992
3599,palla,809.39,2
3600,orologio,64.33,4548
3601,Lavastoviglie,681.32,1416
3602,frigorifero,235.74,4014
3603,libro,672.01,4746
3604,bicicletta,88.03,3142
3605,Piumino,650.95,2134
3606,bracciale,822.85,4139
3607,Tavolo da gioco,553.3,3241
3608,Smart TV 4K,108.64,2525
3609,borsa,803.97,2882
3610,radiatore,42.39,3014
3611,console,791.28,3316
3612,altoparlante,624.46,1047
3613,cucchiaio,574.68,2559
3614,ventilatore,145.06,223
3615,Penna stilografica,209.1,268
3616,Piumino,593.77,362
3617,divano,155.95,225
3618,Pentola a pressione,250.66,3838
3619,Lavatrice,176.22,213
3620,Letto a baldacchino,171.77,2669
3621,Pentola a pressione,260.98,2900
3622,Videocamera HD,563.3,2914
3623,Altoparlante Bluetooth,639.51,2269
3624,forchetta,18.76,4231
3625,coltello,55.11,1734
3626,Letto a baldacchino,692.05,2995
3627,bracciale,336.72,436
3628,ocarina,865.01,2680
3629,Smart TV 4K,978.85,3565
3630,cellulare,669.96,1166
3631,ocarina,747.57,1895
3632,Portatile,625.23,894
3633,Altoparlante Bluetooth,911.38,1971
3634,Macchina fotografica digitale,108.97,282
3635,Frigorifero doppia porta,901.25,1116
3636,Macchina da caffè,922.25,1501
3637,Pantofole da casa,397.76,3270
3638,Ombrello pieghevole,468.88,3383
3639,Portatile,856.08,2239
3640,bicchiere,136.86,2303
3641,ventilatore,323.84,4879
3642,forchetta,493.98,1652
3643,Orologio da parete,870.74,462
3644,lampada,685.23,4392
3645,tavolo,579.59,1292
3646,Videoproiettore HD,681.92,2866
3647,Auricolari wireless,152.6,3914
3648,Cuffie Bluetooth,308.41,2121
3649,Altoparlante Bluetooth,32.74,4
3650,Penna stilografica,30.86,3302
3651,piatto,35.58,556
3652,Portatile,417.85,3958
3653,orologio,97.87,4475
3654,Scarpe da ginnastica,899.63,903
3655,libro,254.15,1655
3656,Videoproiettore HD,603.1,4103
3657,Macchina per il fitness,839.88,308
3658,Giocattoli per bambini,742.68,3805
3659,Lavastoviglie,788.83,4644
3660,bracciale,705.43,1658
3661,trapano,918.09,738
3662,Vino rosso pregiato,725.96,4889
3663,coltello,430.95,1334
3664,frullatore,224.07,3332
3665,console,994.19,1953
3666,Tablet Android,454.97,1820
3667,radio,454.16,5000
3668,Orologio da parete,503.4,4542
3669,Tavolo da gioco,334.17,3730
3670,Tablet Android,93.75,513
3671,occhiali da sole,988.1,3357
3672,radio,581.33,2835
3673,computer,342.71,503
