transaction_id,user_id,merchant_id,product_id,amount
1859,8171,7724,3961,7.32
1860,7087,7963,1087,410.02
1861,6266,4490,9366,90.43
1862,4871,8921,53,651.61
1863,4434,7483,5187,474.68
1864,9111,2353,1309,365.72
1865,5138,1730,4249,954.79
1866,4630,2184,334,993.7
1867,1407,4391,5775,131.34
1868,256,4403,8046,946.17
1869,5061,7365,5458,559.93
1870,7826,3900,8186,214.53
1871,4202,7243,8734,183.63
1872,1819,6314,6298,873.08
1873,2122,1997,971,853.02
1874,5663,4726,459,591.41
1875,8283,2524,383,41.5
1876,5675,8633,9126,797.34
1877,5225,6734,5890,846.04
1878,3130,9033,6017,584.16
1879,7890,6424,8644,802.51
1880,6095,3930,7861,573.72
1881,9677,7831,7908,994.09
1882,4083,8882,7586,191.88
1883,438,1603,138,220.33
1884,5307,6533,9696,713.69
1885,8751,7780,59,232.11
1886,9017,5035,6101,679.41
1887,9767,996,6912,724.63
1888,633,4490,1122,583.13
1889,5695,1835,4230,540.55
1890,1824,7819,7020,597.55
1891,8368,3492,1597,225.14
1892,2569,6322,5378,862.14
1893,2062,5291,2977,460.34
1894,9302,9030,9973,655.63
1895,9813,9597,5617,750.18
1896,7226,3661,2836,764.48
1897,856,1523,9398,873.12
1898,8785,3268,1639,557.12
1899,2417,2031,5826,950.52
1900,1897,7851,4500,194.22
1901,2056,7801,1565,84.32
1902,8333,558,98,178.29
1903,5512,3180,2215,776.72
1904,2811,1480,4527,879.69
1905,9709,7804,9917,961.63
1906,2996,8076,4031,497.23
1907,6807,7445,4924,865.28
1908,7456,1934,3501,877.32
1909,4919,7603,4799,451.13
1910,5273,6835,2704,547.45
1911,5475,4733,4591,836.38
1912,4124,9877,6977,136.15
1913,3028,3570,3824,489.58
1914,5027,4423,4280,836.24
1915,9755,1787,2535,130.18
1916,4544,8007,9455,121.71
1917,120,8328,173,797.65
1918,6915,3382,3734,625.8
1919,2502,3665,7309,585.45
1920,7795,8041,4265,500.86
1921,1504,6307,3807,214.63
1922,5177,7264,9291,98.17
1923,6800,7045,7825,534.92
1924,9830,5685,8397,423.94
1925,5927,9236,1920,265.85
1926,6020,7310,6241,549.93
1927,4194,7892,5346,859.68
1928,6866,925,7589,900.39
1929,5579,3047,5313,535.24
1930,1745,3126,9030,491.76
1931,7708,8067,2043,652.31
1932,3953,5152,9902,439.04
1933,5049,9251,5543,66.88
1934,6560,9167,873,291.0
1935,1057,2468,66,443.69
1936,577,6726,7631,531.14
1937,6949,2536,9228,992.16
1938,2267,359,6247,879.71
1939,8438,723,3133,749.44
1940,2090,731,1483,626.18
1941,7973,7628,1248,910.63
1942,5585,113,1431,488.16
1943,7883,3151,37,326.81
1944,2928,2441,8350,320.94
1945,5658,3215,2635,183.57
1946,7042,7805,8686,297.57
1947,5909,6228,9376,431.22
1948,5006,182,6935,553.81
1949,7842,536,6863,240.64
1950,7673,9349,6544,848.28
1951,841,2383,9231,204.06
1952,2970,8975,2432,137.27
1953,6586,3283,8910,177.33
1954,3874,9612,2778,124.7
1955,4350,8108,5133,474.48
1956,933,2590,2662,486.92
1957,8517,4348,5094,935.71
1958,764,7294,6966,21.73
1959,4631,542,1590,345.98
1960,8466,6595,1854,705.02
1961,6630,8502,3341,607.7
1962,9297,2753,9491,237.85
1963,1703,2146,5502,133.02
1964,7821,4717,1462,444.05
1965,4760,2493,4317,902.3
1966,1900,40,6649,302.64
1967,7983,2065,3358,801.8
1968,6393,6507,7820,483.9
1969,3131,285,364,765.01
1970,6376,8252,1565,84.32
1971,6451,6678,7380,204.77
1972,5793,6141,64,421.51
1973,7271,2520,2747,54.85
1974,2998,7312,3533,986.26
1975,2295,3664,6080,76.51
1976,5781,4875,7207,899.53
1977,3989,905,7619,359.9
1978,3677,3310,2222,849.26
1979,1176,4246,5669,2.84
1980,1243,9578,8952,132.63
1981,8795,873,3123,162.51
1982,8949,855,7042,272.96
1983,1747,7220,1868,320.63
1984,4115,5299,8345,794.9
1985,8629,9578,8308,591.54
1986,1322,5413,1713,929.77
1987,2719,8099,6461,755.54
1988,791,8631,1982,180.42
1989,1122,8902,6101,679.41
1990,3962,8565,4942,594.42
1991,3860,6889,9555,138.63
1992,3413,5585,4123,883.12
1993,1711,6043,2885,583.56
1994,3998,5972,8069,989.88
1995,6843,9210,8610,467.81
1996,2686,9179,2970,227.82
1997,116,813,2256,440.77
1998,7377,5420,2678,884.73
1999,1264,7914,158,846.2
2000,9139,5551,9865,788.81
2001,7422,8641,5442,3.08
2002,7883,5454,9641,62.72
2003,7819,4584,1686,769.35
2004,4870,7510,6062,504.28
2005,3028,5338,9824,927.92
2006,7230,6160,322,808.82
2007,845,258,541,571.67
2008,5450,6026,186,152.81
2009,5716,2920,6814,753.68
2010,4591,2668,4531,832.76
2011,5450,4351,2102,421.66
2012,8731,661,6466,506.63
2013,983,7677,7247,179.0
2014,1158,2099,8145,82.28
2015,4928,3921,8223,698.3
2016,658,5575,7847,334.36
2017,761,1701,177,101.44
2018,7166,3554,3874,244.74
2019,6444,6460,9610,853.54
2020,5948,3598,8008,803.16
2021,4998,1227,6540,517.11
2022,7614,6794,7520,159.25
2023,181,5742,9242,391.64
2024,9914,3391,4647,335.4
2025,2843,5193,1581,455.92
2026,7349,1062,7528,296.81
2027,2851,3308,3545,26.07
2028,60,1823,1568,560.54
2029,7813,2851,5362,30.7
2030,4960,9333,9656,776.21
2031,4615,1368,8071,346.03
2032,5360,767,271,302.32
2033,6400,8635,6772,468.42
2034,2133,4901,4613,305.17
2035,5182,368,852,620.97
2036,6874,141,8873,428.86
2037,392,1965,9014,598.13
2038,3289,7161,8828,140.73
2039,6984,8501,7447,683.5
2040,2419,6122,2607,140.92
2041,9405,2383,2828,986.13
2042,1867,5770,3929,534.84
2043,3813,8557,1160,28.45
2044,3468,5847,3239,892.31
2045,877,6450,9069,996.31
2046,5895,2100,1205,792.04
2047,9523,6078,6405,550.12
2048,8170,1892,1431,488.16
2049,1958,7958,3858,992.38
2050,9082,2157,5131,346.83
2051,400,5875,5521,451.35
2052,8291,5915,4729,356.87
2053,3455,8946,6460,434.88
2054,2839,1593,4433,872.67
2055,716,1121,4891,10.53
2056,4534,9742,516,325.31
2057,1231,7357,1169,175.28
2058,6860,2910,9956,166.81
2059,557,4607,945,902.03
2060,2704,6093,3152,896.77
2061,6995,3106,1969,79.6
2062,3278,76,4392,495.87
2063,5530,7635,9760,608.06
2064,3682,706,2987,459.34
2065,3180,992,8586,520.87
2066,6496,7626,1747,151.07
2067,6631,6033,2058,968.73
2068,3127,4890,3212,802.41
2069,7281,1356,847,185.88
2070,5631,381,6768,67.52
2071,5105,6871,5546,247.82
2072,9537,5646,923,418.56
2073,5232,8779,7158,49.77
2074,614,5702,9496,825.36
2075,2733,7290,234,417.19
2076,4314,579,5654,701.74
2077,8237,5884,2022,34.84
2078,1476,5162,2483,857.94
2079,8205,7767,2978,93.79
2080,3461,7195,8223,698.3
2081,6410,9628,6295,434.76
2082,4732,4848,4244,503.62
2083,4259,1200,7997,357.98
2084,6891,6409,6408,534.6
2085,672,9395,1965,239.1
2086,5129,1887,8840,812.27
2087,4634,6234,1825,875.96
2088,8808,181,2702,17.44
2089,7391,981,5269,638.25
2090,589,128,1584,994.36
2091,1599,5975,9321,82.83
2092,3868,2501,6619,890.48
2093,1913,9009,3419,230.36
2094,7976,5375,2531,442.82
2095,2576,501,7263,298.51
2096,9964,3863,9977,74.59
2097,5120,6612,3940,313.47
2098,769,8659,888,63.04
2099,108,6559,9814,643.37
2100,8813,8013,6722,143.64
2101,7280,1789,9728,511.68
2102,8417,4014,868,506.19
2103,2877,604,3807,214.63
2104,2540,4698,9329,981.39
2105,2637,4176,3908,216.09
2106,9506,1550,9270,703.48
2107,3319,2951,6168,705.18
2108,1704,8220,376,857.27
2109,5451,9577,8181,614.01
2110,2996,31,3129,384.02
2111,8269,9877,9036,674.22
2112,2668,2947,8701,619.36
2113,6007,9260,6717,861.2
2114,9918,4967,5428,137.17
2115,7383,8545,7195,38.1
2116,8340,2392,5481,367.23
2117,128,8746,440,796.14
2118,9588,5235,3511,812.91
2119,3643,7018,6855,819.1
2120,2799,2851,690,4.4
2121,6160,6877,8178,344.36
2122,2364,7493,1356,945.1
2123,1193,9431,7041,858.42
2124,1269,4155,2208,249.05
2125,5549,3527,7565,299.34
2126,6869,9303,6716,916.23
2127,2366,6207,7893,988.04
2128,4607,3713,5551,650.6
2129,9722,8992,2263,888.45
2130,6749,8156,2902,595.63
2131,5054,7069,2396,846.07
2132,2302,7187,6945,189.94
2133,4173,536,2226,916.69
2134,7893,485,5068,615.42
2135,6824,5805,7859,549.74
2136,2931,5316,6757,189.63
2137,4231,3106,8364,525.07
2138,3356,9851,6519,46.77
2139,6431,1093,2290,899.38
2140,766,2482,9609,921.15
2141,2011,6821,1111,742.4
2142,4292,3427,8367,619.73
2143,3478,5686,8162,890.36
2144,3921,3291,9631,205.49
2145,2056,4822,7629,572.56
2146,6260,9229,3998,306.12
2147,9503,2558,7914,878.05
2148,3186,9140,8381,330.1
2149,1245,8641,874,213.69
2150,847,8453,5486,969.42
2151,7626,5689,9347,63.92
2152,8762,9935,8614,432.26
2153,6166,8482,8698,210.33
2154,9937,5538,6882,286.21
2155,7711,7750,2009,132.8
2156,998,408,1469,567.94
2157,9669,4245,6759,90.29
2158,2337,7015,3896,70.64
2159,5818,2613,8951,983.52
2160,5809,6524,480,545.19
2161,4798,1864,2207,511.42
2162,4728,7896,2406,118.75
2163,3996,8304,2453,639.86
2164,9097,5306,4799,451.13
2165,8152,581,1053,765.51
2166,9895,9921,9842,360.76
2167,8796,7414,3686,488.51
2168,4601,6007,642,182.35
2169,196,7399,9786,349.73
2170,8711,1676,7559,121.0
2171,4255,7088,4577,736.56
2172,4150,8419,651,978.35
2173,5596,8089,1034,437.07
2174,2789,7222,7688,511.55
2175,2976,6336,3742,87.11
2176,6128,6388,2153,485.15
2177,7676,5616,7450,355.67
2178,3514,7274,3943,865.52
2179,9906,8821,6219,973.25
2180,9008,9626,8314,946.34
2181,9668,1966,5375,328.1
2182,3994,4346,4193,588.58
2183,4644,9777,3372,667.36
2184,2879,9170,5999,708.23
2185,1582,8706,860,833.67
2186,2118,3356,3611,791.28
2187,4068,3081,6512,151.5
2188,4885,1347,574,769.14
2189,1170,4533,554,736.68
2190,1997,4728,8774,456.67
2191,6456,6694,75,199.29
2192,8882,5281,6063,461.91
2193,9221,6220,3903,100.15
2194,1537,4246,8779,369.2
2195,6472,12,3409,571.1
2196,2037,4260,3351,434.31
2197,7806,9917,3405,895.6
2198,2027,4578,8132,817.89
2199,7947,7876,4130,702.89
2200,3162,973,5160,797.39
2201,8315,7321,8655,543.13
2202,3496,5908,2499,427.61
2203,9380,2044,6803,737.79
2204,2047,6124,3086,916.85
2205,5937,766,8940,298.52
2206,8609,6070,9899,550.23
2207,1419,3768,5953,139.48
2208,1784,1045,4915,133.35
2209,9993,2230,5846,558.06
2210,343,5775,5573,676.95
2211,8885,8460,1519,857.16
2212,1844,5524,5117,738.3
2213,4869,6652,4691,423.74
2214,5768,5169,7675,614.49
2215,4419,720,884,621.34
2216,1346,9248,7806,372.02
2217,3155,8451,115,103.34
2218,8293,5619,4320,797.2
2219,6150,8145,2503,859.91
2220,5211,1473,7965,394.82
2221,3043,3964,3441,777.67
2222,4403,9655,9428,878.55
2223,3188,2481,7177,110.36
2224,4707,6187,4065,144.53
2225,1439,8295,9709,332.21
2226,9887,7967,1467,108.35
2227,568,2888,5356,241.36
2228,4518,2214,1547,76.26
2229,6305,8657,2868,970.75
2230,8072,815,1214,823.39
2231,7935,9694,5778,386.31
2232,7276,5262,9686,433.65
2233,343,6227,6633,502.9
2234,4225,9135,8108,644.12
2235,9766,6029,8915,645.71
2236,542,4285,358,201.01
2237,1434,2908,5688,813.58
2238,9715,8060,2835,540.2
2239,6258,7966,7573,669.5
2240,328,1830,3746,277.24
2241,6259,7697,8005,8.09
2242,5438,2983,2221,355.52
2243,6513,5710,3042,987.92
2244,1925,5164,5082,225.47
2245,6086,8335,3992,80.5
2246,404,1024,5331,161.19
2247,5170,4689,2029,391.49
2248,2538,9863,3743,569.28
2249,1030,5194,9142,586.73
2250,3519,8422,5097,320.29
2251,6225,1724,6339,177.13
2252,5846,218,4553,806.94
2253,3906,2846,8365,297.7
2254,7959,9570,1466,871.03
2255,8698,8422,1639,557.12
2256,7804,1474,1327,707.1
2257,7527,4292,7177,110.36
2258,9138,3265,9626,208.87
2259,7737,3996,5960,940.77
2260,582,6715,5360,488.11
2261,17,7356,3131,62.28
2262,2153,8353,5333,98.69
2263,9148,6510,8572,152.32
2264,2291,7941,97,141.13
2265,6144,1545,6925,400.81
2266,3543,6039,1839,614.59
2267,1489,6066,7682,849.78
2268,9465,6792,5294,482.35
2269,5959,3437,2042,952.82
2270,2240,1035,9006,482.16
2271,3002,6948,1587,814.04
2272,1285,850,5774,965.89
2273,1536,5737,9944,983.51
2274,9298,81,5628,198.65
2275,5469,941,7447,683.5
2276,2205,8183,4981,364.69
2277,4649,2766,5693,801.52
2278,5462,7343,5957,304.8
2279,6165,218,2666,427.04
2280,9424,4227,5316,96.1
2281,2351,6624,2523,136.39
2282,7397,1097,6147,444.02
2283,540,5036,742,641.2
2284,6787,1465,5076,977.88
2285,3568,6709,2762,549.18
2286,7603,3235,1173,438.49
2287,7891,6547,7118,425.73
2288,4731,2300,8671,140.37
2289,8852,735,8444,464.62
2290,5321,3965,1777,444.77
2291,4406,9556,4777,954.71
2292,5414,6037,9550,884.98
2293,1685,9249,3041,797.67
2294,5117,9674,4812,421.38
2295,4834,6952,2090,955.06
2296,3542,8437,8454,522.84
2297,2395,2708,8454,522.84
2298,4068,7136,8120,89.78
2299,8602,1111,6526,497.81
2300,7856,3166,6189,485.52
2301,1451,4578,7345,104.13
2302,7919,8674,4893,561.68
2303,4725,3119,6045,227.7
2304,6859,4972,8039,622.4
2305,5319,5181,9949,26.55
2306,9418,146,3761,507.0
2307,3089,5717,3845,286.89
2308,1341,9826,5959,501.33
2309,3984,3994,7587,770.69
2310,8690,9638,6844,117.73
2311,9204,4589,847,185.88
2312,1467,6243,3023,359.26
2313,2952,3059,1745,23.4
2314,5080,5287,5438,813.62
2315,47,895,2136,597.64
2316,5314,8246,806,155.82
2317,3265,3668,1824,945.81
2318,2340,1033,1825,875.96
2319,6002,1038,9906,641.92
2320,4665,8346,5986,435.29
2321,3768,9094,8922,415.27
2322,4095,9548,8632,340.99
2323,4399,383,437,126.31
2324,1515,9789,6989,173.08
2325,809,8271,277,520.44
2326,7862,6639,4843,906.33
2327,4668,3714,1252,430.85
2328,6332,1218,2325,754.76
2329,8174,8683,3477,560.83
2330,4710,6953,1367,965.37
2331,6290,8440,8561,64.83
2332,1585,2983,9308,25.83
2333,7719,5229,2343,420.42
2334,8324,8464,8118,888.55
2335,3632,8439,4924,865.28
2336,5534,1858,7524,625.55
2337,4799,3537,7559,121.0
2338,3227,9292,1242,135.21
2339,8195,9300,8324,919.83
2340,2834,7230,8800,159.36
2341,9006,7304,5194,865.79
2342,1218,4556,8075,184.6
2343,8963,3732,8537,942.93
2344,648,1241,6396,565.64
2345,7344,5847,5733,205.89
2346,6739,7952,5335,72.06
2347,1187,5248,7752,753.7
2348,867,3303,8613,302.79
2349,2956,5229,44,893.86
2350,6714,3070,817,408.87
2351,3813,17,1083,339.84
2352,9038,9614,6280,373.19
2353,9229,9074,8440,447.72
2354,9072,5072,1216,790.11
2355,9128,758,942,471.7
2356,9435,9355,2639,526.93
2357,127,5796,8449,784.72
2358,1341,7792,5335,72.06
2359,4945,3689,4438,589.23
2360,6784,3234,8786,192.78
2361,1855,7382,8684,317.26
2362,6154,8417,6394,381.41
2363,8632,4956,4448,875.34
2364,7482,8650,665,896.14
2365,4315,1679,4252,222.07
2366,7751,6641,590,129.13
2367,4384,9955,3186,540.08
2368,8547,1498,7090,743.23
2369,3886,8804,1022,474.96
2370,1529,5694,8610,467.81
2371,1713,3029,8577,687.2
2372,3242,2745,1159,303.01
2373,3028,5764,4226,179.77
2374,9434,1312,5001,122.29
2375,350,9664,5577,966.96
2376,8490,5489,8091,232.38
2377,2584,7651,7458,991.65
2378,7764,4656,8338,358.72
2379,7163,962,5983,584.43
2380,8759,5034,5505,185.42
2381,4272,135,6284,511.74
2382,1421,7836,9963,960.53
2383,5000,4479,9073,871.92
2384,4362,5570,4699,498.29
2385,3139,3052,1631,721.66
2386,2860,9062,3093,915.22
2387,5097,8837,2744,932.19
2388,6179,6228,5403,676.87
2389,9591,9405,1854,705.02
2390,8606,5764,9612,876.0
2391,84,2937,6323,353.62
2392,363,7145,823,764.82
2393,8724,8571,794,520.13
2394,2950,2841,8082,752.13
2395,5309,6751,3568,295.21
2396,3706,815,6964,23.1
2397,8314,9279,8301,90.29
2398,3907,3110,4256,718.51
2399,1412,1373,7935,809.47
2400,5797,937,5753,451.09
2401,1,3319,5685,466.31
2402,363,3244,4149,552.64
2403,2494,6268,3000,377.54
2404,6738,2476,8092,42.94
2405,4046,6278,5185,382.62
2406,3419,6329,5673,704.17
2407,9434,7331,8972,14.21
2408,6355,7137,4912,596.37
2409,1744,5593,8733,428.39
2410,2372,3939,3640,136.86
2411,5914,8272,8941,127.01
2412,1505,8409,493,16.46
2413,6154,9892,3719,597.08
2414,512,1311,2260,583.42
2415,4660,654,1474,757.26
2416,9937,9414,6212,781.37
2417,9443,6814,9574,474.18
2418,831,6888,5689,897.38
2419,234,4514,5100,809.11
2420,3629,2077,7877,249.17
2421,2748,2955,4965,872.37
2422,6700,7919,461,460.03
2423,3889,7100,6040,315.05
2424,6037,2221,8456,340.11
2425,9940,8768,9110,382.83
2426,6486,6677,3069,497.68
2427,9191,6650,591,90.04
2428,1842,6647,2337,515.02
2429,7575,5456,5952,981.68
2430,4925,2848,1455,225.7
2431,513,283,5686,837.45
2432,6071,9851,2696,22.17
2433,7470,1539,5745,682.48
2434,9329,256,5480,551.57
2435,3449,976,9577,276.39
2436,1795,2116,5955,486.46
2437,8698,3887,3714,514.46
2438,4616,2742,51,802.72
2439,7404,7233,8991,902.27
2440,9660,1255,5048,335.83
2441,4675,8065,9801,398.8
2442,9853,6259,4790,75.77
2443,3015,4259,7825,534.92
2444,9639,1670,2681,410.59
2445,8291,3423,5969,704.9
2446,3588,8402,2644,923.02
2447,536,1676,379,267.38
2448,7253,7055,2307,566.59
2449,8639,4624,5286,974.36
2450,9442,3118,4043,244.88
2451,5668,7097,7800,656.49
2452,7946,387,1732,492.5
2453,8330,7062,6913,108.09
2454,5202,379,5392,921.51
2455,8564,9374,868,506.19
2456,767,1841,1684,306.78
2457,5026,2871,5843,774.04
2458,4750,9258,2964,977.97
2459,9985,9286,1559,962.2
2460,3638,5345,1483,626.18
2461,4600,3409,4864,437.29
2462,5458,5543,441,667.51
2463,485,2282,7383,9.67
2464,4274,1439,7106,96.36
2465,3155,4471,9879,154.14
2466,169,6355,8337,68.95
2467,9548,7731,3818,556.81
2468,7086,6390,324,448.61
2469,7862,6648,8114,706.48
2470,1954,3877,2960,312.93
2471,6976,7244,7534,597.09
2472,1132,9369,8799,266.54
2473,7839,6279,1107,70.56
2474,8199,3738,7950,455.33
2475,8449,2848,3512,203.5
2476,7381,2861,6219,973.25
2477,3312,9288,8026,99.39
2478,9574,3758,7403,215.88
2479,8785,52,6649,302.64
2480,922,463,7007,217.01
2481,4313,2219,2181,970.14
2482,9656,500,9221,821.29
2483,3709,6820,5642,414.06
2484,6985,8158,8809,146.62
2485,7581,4213,7455,205.88
2486,9706,9385,4400,476.62
2487,3182,5813,7666,15.89
2488,1883,3690,3612,624.46
2489,2469,1142,7843,434.81
2490,9770,1142,2736,402.5
2491,7586,2873,3496,517.18
2492,6383,7190,9485,724.91
2493,5901,1608,7807,444.83
2494,6785,9657,1577,647.48
2495,2577,7745,2188,892.85
2496,2799,2238,3751,472.39
2497,5339,9446,6333,914.99
2498,7354,7047,4651,615.75
2499,7128,6493,6304,905.15
2500,277,650,5023,407.54
2501,6,9163,9461,623.88
2502,6194,6297,1358,71.05
2503,9770,2465,8826,428.32
2504,8157,8999,3496,517.18
2505,2973,1124,4215,733.43
2506,9267,1667,9963,960.53
2507,3418,9060,6916,564.0
2508,5380,4672,9003,658.23
2509,2327,9217,5161,829.61
2510,5892,365,4221,485.64
2511,9095,3209,3483,232.84
2512,2748,97,5896,882.47
2513,8839,2709,7797,460.8
2514,2839,2332,7715,854.73
2515,5682,1593,1535,392.1
2516,1776,8152,8890,911.6
2517,8713,5534,5126,566.3
2518,403,9080,4965,872.37
2519,6281,8162,2078,98.85
2520,8653,7991,6033,161.84
2521,3183,4411,7246,69.81
2522,8270,1014,9400,616.79
2523,2953,5502,5323,344.14
2524,3219,9115,9638,530.45
2525,3327,5893,9366,90.43
2526,4808,9198,5629,30.46
2527,112,5502,5299,387.85
2528,6628,4512,3594,25.68
2529,8504,7266,7286,701.43
2530,7902,6014,4658,160.99
2531,1458,5577,3083,559.0
2532,9871,124,6591,382.24
2533,2799,1470,806,155.82
2534,2736,8185,2817,122.23
2535,6014,5389,2473,610.24
2536,1808,6680,5851,97.92
2537,4348,7385,755,274.68
2538,1496,7874,7407,972.32
2539,7429,2767,3884,222.2
2540,924,7948,7097,786.33
2541,5186,2729,5920,529.59
2542,9785,9650,8545,823.65
2543,7856,9925,9136,555.91
2544,8602,9379,8228,95.18
2545,1306,9196,7337,585.84
2546,2214,7309,1250,159.48
2547,7832,15,1465,500.71
2548,2298,1913,3558,731.12
2549,3563,4893,5621,452.99
2550,8918,2376,7677,910.88
2551,467,1673,6861,347.1
2552,2627,6690,3249,165.6
2553,3207,8136,981,122.12
2554,6337,3912,8886,186.25
2555,7140,8595,2859,862.33
2556,2368,238,8947,623.44
2557,5703,5070,9938,107.29
2558,7935,2790,4557,474.06
2559,3469,474,2897,911.27
2560,5086,7042,4544,393.59
2561,8335,9258,4169,748.65
2562,8752,8064,852,620.97
2563,3658,6116,8666,793.82
2564,326,7756,5718,363.34
2565,5715,7464,8425,367.06
2566,2216,1709,4090,302.78
2567,5493,2342,5317,665.21
2568,2498,6843,3382,734.26
2569,683,8486,8527,879.88
2570,9589,1171,5387,829.39
2571,6708,5216,6923,573.92
2572,8235,1509,468,476.28
2573,7156,2547,7847,334.36
2574,8812,1725,8320,940.22
2575,7828,5867,1483,626.18
2576,5198,8734,442,176.09
2577,5639,8439,2590,269.46
2578,2302,6507,6804,666.91
2579,1384,1177,6953,722.21
2580,9816,4972,1878,755.7
2581,3986,7271,3204,152.4
2582,2776,2978,559,689.72
2583,331,5432,7558,727.56
2584,2130,6707,7991,916.24
2585,6500,9384,710,732.19
2586,8263,1466,4921,388.65
2587,6088,1432,1593,544.01
2588,2716,682,346,383.86
2589,2576,9409,9092,485.21
2590,9762,6950,4142,861.79
2591,1727,6873,4481,254.33
2592,205,9594,6699,520.13
2593,3520,6008,4755,329.77
2594,8356,5027,7083,666.93
2595,8409,5470,5897,83.94
2596,7587,5503,4090,302.78
2597,8487,2133,3365,975.84
2598,8654,3727,2733,342.43
2599,199,1341,2223,607.97
2600,1259,6444,4343,242.7
2601,3522,9003,1438,227.0
2602,4105,431,3879,851.65
2603,6186,8663,9625,593.46
2604,5290,6800,6241,549.93
2605,7637,8036,6682,296.73
2606,4260,9213,9469,503.05
2607,6749,3078,1035,149.72
2608,5224,2616,8940,298.52
2609,5292,7377,1683,165.05
2610,29,3328,1195,550.55
2611,285,6998,7943,203.86
2612,2151,4218,5994,92.43
2613,5830,2396,7665,633.26
2614,3703,9778,5599,180.06
2615,103,451,4883,479.12
2616,7416,7097,4860,913.09
2617,4338,8719,6171,140.16
2618,3218,6991,9790,301.61
2619,1068,4583,6954,58.98
2620,7242,3871,4116,762.61
2621,6116,2423,7240,958.14
2622,91,4063,325,422.86
2623,5800,9360,1927,933.72
2624,3857,7045,1659,427.54
2625,6887,9386,3179,875.59
2626,2847,7794,3481,45.67
2627,6047,8902,8105,303.62
2628,9864,8674,1725,719.89
2629,4299,2707,3262,969.55
2630,3873,6311,4536,585.34
2631,6470,7567,5967,467.57
2632,4641,6638,133,587.19
2633,3251,3586,7342,281.62
2634,6804,9124,7795,133.4
2635,6118,6160,4106,605.68
2636,4590,9811,3591,457.59
2637,3545,5254,7,441.63
2638,3144,9668,8869,692.74
2639,8899,1573,6983,482.41
2640,5568,1725,7631,531.14
2641,6685,5124,3931,946.5
2642,8363,4064,6732,623.4
2643,2006,5513,1947,9.87
2644,7733,7308,4730,590.36
2645,5004,3269,9518,590.34
2646,6954,3662,4604,297.94
2647,7198,3774,229,7.04
2648,5157,3013,9725,345.19
2649,1114,5003,6706,766.56
2650,2702,6692,825,939.01
2651,9063,2066,5679,715.24
2652,5801,2822,3429,535.58
2653,3574,3652,8802,447.76
2654,8562,4484,4901,826.91
2655,5861,6323,3763,735.85
2656,5219,2183,4017,817.11
2657,9216,873,9017,200.93
2658,7593,5280,1088,339.77
2659,3193,9134,942,471.7
2660,1912,8765,8075,184.6
2661,2970,4366,4644,760.43
2662,594,8353,2135,53.53
2663,5090,946,5681,589.39
2664,1067,6892,9968,608.34
2665,2942,4494,1266,179.88
2666,643,6517,2307,566.59
2667,6851,5733,7734,1.7
2668,6546,6383,3007,694.31
2669,1711,5433,4015,200.18
2670,1382,471,7745,628.09
2671,4920,9268,1831,134.67
2672,6991,2052,2475,842.29
2673,4957,5926,3395,366.04
2674,7243,6428,7284,186.94
2675,1143,7583,6889,765.72
2676,9922,7944,30,929.18
2677,4989,8194,9647,376.4
2678,7190,3654,7997,357.98
2679,1830,3174,7875,35.68
2680,536,5094,2816,358.38
2681,1419,9276,1468,120.59
2682,6254,1000,2837,811.47
2683,6639,289,1385,343.45
2684,4893,3181,1769,247.7
2685,3221,8825,6656,934.38
2686,9220,4319,7592,274.28
2687,103,5334,2836,764.48
2688,6371,2969,4560,499.21
2689,3549,4957,2177,269.8
2690,4986,5002,7833,636.49
2691,7018,2709,3379,241.06
2692,2499,74,7573,669.5
2693,4021,671,2261,704.41
2694,7255,9862,5467,719.12
2695,4063,6269,7865,581.53
2696,3109,8062,9108,930.66
2697,564,1987,1950,478.98
2698,936,7763,7249,266.72
2699,5270,4690,8779,369.2
2700,6181,804,8244,672.05
2701,1832,1302,4696,139.29
2702,1795,5873,3379,241.06
2703,2679,2616,9063,372.33
2704,6461,9411,9843,151.18
2705,135,1355,7320,31.03
2706,327,9961,5734,637.17
2707,2757,3276,9555,138.63
2708,7598,854,3428,222.39
2709,2931,3445,2678,884.73
2710,3832,7687,9481,175.79
2711,6413,8270,4524,110.73
2712,9010,4462,8858,241.3
2713,8361,1778,3298,689.88
2714,7641,9223,3046,972.73
2715,6775,9753,7661,346.41
2716,8374,1941,159,408.28
2717,4800,3304,3195,847.9
2718,7797,9845,5851,97.92
2719,7630,4133,8520,438.77
2720,3072,4815,7436,297.2
2721,7753,122,2186,47.3
2722,813,9294,6210,138.12
2723,4381,9566,7725,530.56
2724,1958,8373,5490,146.46
2725,6738,555,9633,498.61
2726,9217,5492,1459,442.04
2727,2765,9770,8931,139.65
2728,1980,4783,929,394.89
2729,6771,2225,4275,239.03
2730,7999,728,3003,31.73
2731,4033,1267,3463,657.44
2732,3110,8040,2722,711.69
2733,787,7081,342,998.53
2734,364,5403,9698,717.61
2735,4082,5318,7673,485.44
2736,7142,1726,1128,575.03
2737,907,1177,9374,606.95
2738,8058,6709,7624,952.76
2739,6921,6470,8972,14.21
2740,9251,938,1292,520.15
2741,1833,2651,9384,335.8
2742,3241,5149,3124,201.59
2743,4613,2177,7946,161.84
2744,8997,9989,1740,757.38
2745,7532,576,7342,281.62
2746,8471,8591,3343,180.29
2747,7654,5796,9062,803.92
