product_id,product_name,amount,product_quantity
2008,Smart TV 4K,118.16,2975
2009,computer,533.43,2067
2010,radio,680.45,2302
2011,Tappeto persiano,607.53,3146
2012,Forno a microonde,366.41,2643
2013,telecamera,978.9,4027
2014,Videogiochi,51.99,1501
2015,bicchiere,979.77,4935
2016,coltello,263.95,2725
2017,Letto a baldacchino,573.91,1458
2018,Macchina da caffè,697.91,4155
2019,forno,321.59,789
2020,altoparlante,512.41,981
2021,Vino rosso pregiato,303.07,1278
2022,cuffie,317.75,2106
2023,bicchiere,587.69,3381
2024,automobile,328.12,1140
2025,Ombrello pieghevole,84.41,453
2026,Auricolari wireless,535.05,3947
2027,bracciale,210.9,1619
2028,tostapane,135.81,4746
2029,stampante,971.63,2785
2030,ventola,941.54,4329
2031,trapano,122.55,2081
2032,Letto a baldacchino,924.93,2600
2033,Frigorifero doppia porta,563.96,3792
2034,Monitor PC,412.44,30
2035,Vino rosso pregiato,337.12,4386
2036,Videogiochi,521.95,2225
2037,occhiali,87.7,237
2038,Macchina da caffè,741.56,2960
2039,Abbigliamento sportivo,713.93,2785
2040,Videocamera HD,341.97,1574
2041,lampada,134.45,4624
2042,Abbigliamento sportivo,530.97,2218
2043,Smart TV 4K,887.3,2153
2044,tazza,167.75,1665
2045,Forno a microonde,321.57,2020
2046,Cuffie Bluetooth,424.81,3942
2047,ventilatore,112.21,487
2048,Stampante laser,648.88,2999
2049,Kit per il trucco,426.49,4130
2050,Giocattoli per bambini,656.21,974
2051,Set di posate in acciaio inox,138.51,4542
2052,Borsa da viaggio,389.38,3778
2053,altoparlante,229.31,1017
2054,Sedia da ufficio,102.97,4713
2055,Vino rosso pregiato,25.91,461
2056,altoparlante,618.81,1743
2057,macchina fotografica,793.95,3127
2058,bicicletta,939.46,1473
2059,tablet,291.99,1913
2060,piatto,772.8,96
2061,occhiali,599.35,3912
2062,radio,342.7,2797
2063,Ombrello pieghevole,519.09,3578
2064,piatto,791.32,118
2065,occhiali,55.2,3023
2066,Telefono cellulare,704.61,2397
2067,Pantaloni in jeans,602.54,4440
2068,Tappeto persiano,402.6,3882
2069,Sedia da ufficio,538.69,4937
2070,console,355.03,364
2071,Abbigliamento sportivo,422.59,2990
2072,Videocamera HD,693.44,653
2073,Smart TV 4K,159.39,2911
2074,ventilatore,479.92,1678
2075,Valigia rigida,544.29,2380
2076,ventilatore,305.85,134
2077,tappeto,732.39,4564
2078,Tavolo da gioco,825.96,3865
2079,radio,198.27,980
2080,telecamera,813.55,449
2081,Pentola a pressione,188.5,789
2082,occhiali da sole,939.36,1683
2083,giocattolo,530.04,627
2084,Macchina per il fitness,496.0,1723
2085,Piumino,170.16,4046
2086,tazza,346.52,4634
2087,Bicicletta da corsa,448.79,4683
2088,Piumino,873.66,4887
2089,Forno a microonde,475.32,1610
2090,tavolo,965.26,2567
2091,Valigia rigida,773.59,994
2092,borsa,644.48,2277
2093,tazza,32.59,2208
2094,Giocattoli per bambini,73.71,4806
2095,Videoproiettore HD,951.43,2922
2096,maglia,508.67,12
2097,Pantofole da casa,146.57,2483
2098,radio,681.37,2163
2099,frigorifero,654.11,1200
2100,Valigia rigida,854.75,4816
2101,Pantaloni in jeans,220.86,4799
2102,console,832.76,239
2103,Set di posate in acciaio inox,898.16,1407
2104,microfono,93.14,1230
2105,coltello,865.63,3259
2106,Macchina per il fitness,927.57,4035
2107,Aspirapolvere robot,134.94,4676
2108,Vino rosso pregiato,432.34,4987
2109,Orologio da parete,389.49,1470
2110,macchina fotografica,504.68,3509
2111,collana,188.17,3465
2112,Smart TV 4K,829.69,219
2113,radiatore,983.98,3725
2114,bicchiere,579.23,4960
2115,Smartwatch,966.81,4955
2116,Videocamera HD,705.39,2060
2117,maglia,753.08,649
2118,cucchiaio,46.27,1730
2119,televisore,821.66,1424
2120,tablet,909.87,2151
2121,Smart TV 4K,592.2,1102
2122,Scarpe da ginnastica,916.84,1010
2123,Cuffie Bluetooth,527.77,4634
2124,Aspirapolvere robot,235.69,1467
2125,Orologio da polso,258.39,905
2126,Videoproiettore HD,143.2,831
2127,tostapane,228.58,1178
2128,Pantofole da casa,441.36,3972
2129,Ombrello pieghevole,737.91,2762
2130,Auricolari wireless,268.62,3949
2131,Valigia rigida,379.0,2634
2132,Telefono cellulare,676.92,3833
2133,tazza,201.13,1164
2134,telecamera,76.7,4316
2135,Frigorifero doppia porta,550.9,3756
2136,Stampante laser,129.97,2772
2137,Pentola a pressione,400.21,3798
2138,cuffie,75.99,3165
2139,computer,347.24,2348
2140,radiatore,237.5,654
2141,Smart TV 4K,683.98,1793
2142,Kit per il trucco,130.67,2456
2143,trapano,411.95,1775
2144,tazza,394.72,3805
2145,forchetta,977.02,3287
2146,Frigorifero doppia porta,652.45,2589
2147,Tostapane,159.69,1749
2148,Sedia da ufficio,47.94,3697
2149,Ombrello pieghevole,901.12,3165
2150,stampante,439.84,3211
2151,ocarina,472.85,1413
2152,Piumino,70.78,3741
2153,cuffie,460.84,197
2154,libro,560.93,1919
2155,ocarina,548.59,4304
2156,Tavolo da pranzo,73.83,1395
2157,tablet,772.57,4940
2158,Bicicletta da corsa,886.14,893
2159,Ombrello pieghevole,397.1,4090
2160,Tavolo da pranzo,80.41,4215
2161,microfono,322.27,1796
2162,Portatile,599.26,2407
2163,orologio,33.04,3945
2164,forno,511.72,4567
2165,console,672.68,3493
2166,microfono,568.29,2837
2167,telecamera,431.41,79
2168,occhiali,829.88,214
2169,Tavolo da gioco,19.66,4145
2170,lampada,539.95,2099
2171,Scarpe da ginnastica,171.39,3935
2172,Kit per il trucco,989.34,2798
2173,Stampante laser,89.49,269
2174,stampante,312.05,3834
2175,libro,489.3,2107
2176,bicicletta,204.11,1761
2177,Smartwatch,769.35,230
2178,Orologio da polso,584.82,572
2179,bicchiere,584.23,4749
2180,Orologio da parete,221.89,2754
2181,Valigia rigida,280.12,1153
2182,bracciale,829.37,1853
2183,automobile,601.75,3472
2184,Macchina fotografica digitale,579.34,3373
2185,palla,221.14,244
2186,Telefono cellulare,731.35,2891
2187,Kit per il trucco,443.63,2007
2188,Tablet Android,207.36,521
2189,radio,788.76,3387
2190,palla,437.35,4285
2191,maglia,717.14,1398
2192,pantaloni,273.97,2728
2193,Smartwatch,556.17,3520
2194,Bicicletta da corsa,814.06,4424
2195,borsa,5.0,2661
2196,piatto,686.35,4314
2197,libro,949.62,783
2198,Tostapane,119.47,1515
2199,cellulare,582.67,2238
2200,tostapane,830.75,2112
2201,tostapane,323.33,3963
2202,console,790.08,2002
2203,frigorifero,34.42,2696
2204,borsa,831.38,370
2205,Videocamera HD,329.46,4215
2206,cuffie,498.14,1538
2207,trapano,293.74,3632
2208,Smartwatch,496.34,354
2209,orologio,390.32,956
2210,stampante,186.38,207
2211,Kit per il trucco,536.95,4728
2212,Frigorifero doppia porta,490.43,4470
2213,Orologio da polso,235.75,3976
2214,Scarpe da ginnastica,127.67,3770
2215,altoparlante,590.41,4793
2216,Videocamera HD,911.82,253
2217,Valigia rigida,583.73,856
2218,occhiali da sole,14.73,165
2219,tazza,520.7,3861
2220,Scarpe da ginnastica,616.95,1758
2221,divano,897.82,1184
2222,Videocamera HD,560.19,3283
2223,Lavatrice,558.13,2751
2224,frigorifero,812.32,2812
2225,palla,854.72,122
2226,radiatore,806.19,4379
2227,collana,670.74,4631
2228,Set di posate in acciaio inox,210.61,2790
2229,frullatore,95.55,2718
2230,Bicicletta da corsa,112.84,3902
2231,Borsa da viaggio,121.85,540
2232,televisore,803.45,3439
2233,Lavastoviglie,311.26,3852
2234,coltello,452.98,595
2235,Telefono cellulare,577.55,1026
2236,Frigorifero doppia porta,812.0,4320
2237,Bicicletta da corsa,493.78,4128
2238,Penna stilografica,713.25,2802
2239,radio,908.23,468
2240,Tavolo da pranzo,730.54,2700
2241,tazza,186.34,643
2242,Pantofole da casa,477.9,267
2243,Ombrello pieghevole,896.24,430
2244,trapano,963.17,1999
2245,cellulare,418.18,4448
2246,forchetta,278.74,3512
2247,Tavolo da gioco,554.17,1924
2248,Pentola a pressione,935.71,1856
2249,Vino rosso pregiato,795.68,407
2250,Tappeto persiano,732.18,2298
2251,Macchina da caffè,586.85,1775
2252,bicicletta,822.01,3615
2253,televisore,23.99,3633
2254,Macchina per il fitness,46.75,3910
2255,radio,600.01,4662
2256,sedia,458.54,4847
2257,Orologio da parete,119.65,30
2258,cuffie,779.03,1008
2259,Vino rosso pregiato,969.4,3906
2260,macchina fotografica,805.38,608
2261,Videocamera HD,172.27,2765
2262,frigorifero,175.55,3021
2263,borsa,597.8,1094
2264,divano,439.06,4548
2265,microfono,154.08,4244
2266,occhiali,317.16,1094
2267,scarpe,392.97,311
2268,pantaloni,754.39,2624
2269,Macchina per il fitness,191.08,723
2270,Videogiochi,584.54,29
2271,tavolo,236.36,4231
2272,Giocattoli per bambini,637.18,2041
2273,sedia,429.31,3324
2274,Lavastoviglie,694.16,4201
2275,maglia,218.57,3338
2276,frigorifero,523.72,4170
2277,Telefono cellulare,384.07,384
2278,radio,676.2,4301
2279,Tostapane,189.51,2751
2280,Lavatrice,312.12,981
2281,Set di pentole antiaderenti,557.72,3701
2282,Orologio da polso,863.11,1385
2283,occhiali,517.08,1024
2284,macchina fotografica,637.44,3382
2285,Valigia rigida,126.64,3638
2286,Set di pentole antiaderenti,216.78,2329
2287,Bicicletta da corsa,784.31,3085
2288,Scarpe da ginnastica,168.39,113
2289,Cuscino memory foam,843.03,1220
2290,frullatore,75.23,2926
2291,Stampante laser,822.52,3143
2292,Tavolo da pranzo,353.78,1832
2293,Pantaloni in jeans,807.78,4815
2294,Forno a microonde,694.72,4369
2295,Tavolo da pranzo,733.36,3502
2296,Smartwatch,465.8,1690
2297,Auricolari wireless,152.37,3737
2298,ocarina,747.71,2939
2299,cellulare,911.46,1429
2300,Telefono cordless,845.37,2080
2301,Kit per il trucco,841.92,668
2302,automobile,606.84,1067
2303,divano,904.29,4151
2304,letto,419.82,3367
2305,Cuffie Bluetooth,385.0,2979
2306,Portatile,120.29,297
2307,Set di posate in acciaio inox,276.49,1872
2308,Videoproiettore HD,376.38,1017
2309,Auricolari wireless,480.88,2610
2310,Smart TV 4K,273.24,3379
2311,orologio,476.59,840
2312,Olio di oliva extra vergine,76.63,4980
2313,ventola,919.12,4950
2314,Penna stilografica,704.65,736
2315,Cuscino memory foam,137.5,142
2316,cellulare,275.94,2273
2317,Telefono cordless,770.92,1223
2318,piatto,504.91,1192
2319,tavolo,341.04,245
2320,macchina fotografica,74.55,3946
2321,Pantofole da casa,804.38,327
2322,Pantaloni in jeans,927.54,2364
2323,bracciale,37.99,1942
2324,Vino rosso pregiato,225.0,4482
2325,Auricolari wireless,154.89,2963
2326,ventola,433.72,3401
2327,Borsa da viaggio,918.26,4676
2328,Tostapane,88.61,188
2329,trapano,995.98,2578
2330,Bicicletta da corsa,92.03,2661
2331,Tostapane,728.6,36
2332,tappeto,393.31,873
2333,sedia,213.07,3034
2334,trapano,209.85,1827
2335,Aspirapolvere robot,898.75,2390
2336,Telefono cellulare,514.34,1624
2337,Altoparlante Bluetooth,959.31,2793
2338,Lavatrice,134.44,2281
2339,radio,511.76,1243
2340,occhiali da sole,489.21,3601
2341,Lavatrice,712.2,1586
2342,Abbigliamento sportivo,503.22,371
2343,Piumino,553.95,544
2344,Pantofole da casa,391.25,3452
2345,Penna stilografica,185.24,312
2346,Forno a microonde,696.93,875
2347,Cuffie Bluetooth,290.64,3277
2348,lampada,763.29,3731
2349,Telefono cellulare,236.11,2884
2350,ocarina,294.22,4723
2351,microfono,1.82,3722
2352,Vino rosso pregiato,481.74,285
2353,Lavastoviglie,814.3,4524
2354,televisore,725.09,4984
2355,bracciale,859.02,890
2356,forchetta,554.09,100
2357,tostapane,179.27,986
2358,trapano,463.96,4737
2359,trapano,658.87,4835
2360,Valigia rigida,170.85,330
2361,Bicicletta da corsa,921.0,2959
2362,Piumino,614.55,3505
2363,stampante,75.49,1890
2364,Scarpe da ginnastica,382.23,4579
2365,Penna stilografica,334.91,1498
2366,bicchiere,602.48,1588
2367,borsa,269.89,3985
2368,Portatile,398.64,4629
2369,Valigia rigida,724.82,4595
2370,Videocamera HD,338.37,2584
2371,Libri per bambini,526.72,3621
2372,Lavastoviglie,219.53,3861
2373,maglia,549.5,3534
2374,tostapane,900.71,3024
2375,Pantofole da casa,942.9,528
2376,radiatore,726.59,240
2377,Smartwatch,661.06,2613
2378,automobile,930.17,1457
2379,Penna stilografica,763.87,2322
2380,Macchina fotografica digitale,715.26,182
2381,Pantaloni in jeans,125.46,4247
2382,Portatile,958.92,1600
2383,tazza,436.7,1058
2384,Stampante laser,110.06,2716
2385,trapano,287.36,1869
2386,cellulare,610.83,3594
2387,ocarina,683.27,2549
2388,Tavolo da pranzo,222.28,3748
2389,microfono,121.69,3274
2390,Sedia da ufficio,381.08,2778
2391,Videocamera HD,130.96,2805
2392,Borsa da viaggio,205.54,2169
2393,Valigia rigida,54.12,647
2394,Borsa da viaggio,536.09,4720
2395,orologio,253.17,3114
2396,frullatore,408.02,2260
2397,Cuffie Bluetooth,764.05,416
2398,pantaloni,185.75,19
2399,Macchina da caffè,83.89,589
2400,Telefono cellulare,62.68,447
2401,Monitor PC,216.72,3690
2402,ocarina,781.26,2963
2403,Tavolo da gioco,756.43,2006
2404,Scarpe da ginnastica,247.53,3092
2405,bracciale,366.54,2255
2406,cuffie,647.12,2530
2407,Giocattoli per bambini,955.49,1503
2408,tappeto,85.53,718
2409,Giocattoli per bambini,268.98,1355
2410,Videocamera HD,716.16,2985
2411,Set di posate in acciaio inox,201.87,4925
2412,bicicletta,10.9,544
2413,Kit per il trucco,113.3,1771
2414,Pantaloni in jeans,929.6,2915
2415,Piumino,186.07,1999
2416,console,776.89,629
2417,Macchina fotografica digitale,886.96,203
2418,Kit per il trucco,946.79,1056
2419,Ombrello pieghevole,553.57,1305
2420,pantaloni,360.01,2185
2421,Kit per il trucco,340.25,4622
2422,Kit per il trucco,521.51,998
2423,tazza,829.86,1926
2424,Telefono cordless,974.36,4486
2425,altoparlante,784.86,910
2426,Orologio da parete,976.9,4863
2427,forno,436.09,599
2428,Videogiochi,268.0,655
2429,ocarina,345.53,3701
2430,Videocamera HD,806.76,4176
2431,trapano,436.49,4282
2432,televisore,978.04,4440
2433,occhiali da sole,541.09,3261
2434,Set di pentole antiaderenti,513.59,3113
2435,frullatore,641.32,3050
2436,Tostapane,191.98,922
2437,console,580.55,2538
2438,coltello,140.32,663
2439,Orologio da parete,979.36,728
2440,televisore,21.29,2454
2441,orologio,176.39,983
2442,Olio di oliva extra vergine,507.23,775
2443,orologio,287.81,133
2444,frullatore,110.28,2488
2445,bicchiere,421.81,3536
2446,Videocamera HD,19.6,2815
2447,Bicicletta da corsa,261.68,902
2448,libro,112.39,234
2449,bracciale,869.69,3621
2450,scarpe,732.6,3666
2451,piatto,794.97,4791
2452,palla,402.84,3818
2453,pantaloni,322.5,684
2454,cucchiaio,28.96,3535
2455,Ombrello pieghevole,175.88,3344
2456,letto,692.97,4590
2457,radiatore,253.23,2194
2458,Portatile,88.38,2801
2459,maglia,938.23,3524
2460,Videocamera HD,273.64,1589
2461,televisore,26.0,473
2462,computer,210.59,4950
2463,Abbigliamento sportivo,777.96,4041
2464,Smartwatch,699.31,2876
2465,coltello,651.37,3492
2466,giocattolo,237.82,4326
2467,Valigia rigida,481.24,1692
2468,forno,79.37,455
2469,Smart TV 4K,695.2,1108
2470,Smart TV 4K,297.4,3009
2471,Olio di oliva extra vergine,416.68,3092
2472,tostapane,149.12,650
2473,Lavastoviglie,313.05,899
2474,Scarpe da ginnastica,536.12,2456
2475,tablet,281.32,1363
2476,Orologio da polso,900.3,1500
2477,borsa,732.15,4193
2478,Letto a baldacchino,808.81,3793
2479,palla,915.8,1323
2480,Abbigliamento sportivo,496.22,3919
2481,macchina fotografica,290.56,337
2482,Giocattoli per bambini,736.43,3823
2483,Auricolari wireless,894.67,1547
2484,Smartwatch,470.79,2571
2485,maglia,946.38,3160
2486,occhiali,116.79,1439
2487,orologio,627.39,2820
2488,Macchina da caffè,522.49,1094
2489,microfono,134.4,3776
2490,occhiali da sole,562.06,4088
2491,macchina fotografica,241.42,959
2492,Cuscino memory foam,971.5,2889
2493,microfono,782.9,3415
2494,piatto,3.74,3134
2495,tavolo,549.62,3309
2496,Frigorifero doppia porta,391.67,1409
2497,Set di pentole antiaderenti,531.47,3482
2498,computer,881.83,3924
2499,Giocattoli per bambini,861.53,3240
2500,Frigorifero doppia porta,409.94,3796
2501,coltello,741.12,1388
2502,Giocattoli per bambini,442.28,3482
2503,ventilatore,468.35,4038
2504,computer,850.69,2127
2505,pantaloni,699.54,3612
2506,Smart TV 4K,326.62,1667
2507,Piumino,272.32,1550
2508,altoparlante,148.3,4708
2509,Monitor PC,468.29,2508
2510,palla,821.09,4738
2511,Libri per bambini,192.15,3199
2512,bracciale,31.26,4587
2513,Frigorifero doppia porta,219.64,2966
2514,pantaloni,679.54,3219
2515,altoparlante,192.73,4018
2516,telecamera,871.86,535
2517,ventola,375.46,2128
2518,occhiali,226.71,1304
2519,Orologio da parete,770.64,2228
2520,Tavolo da pranzo,517.78,2808
2521,Smartwatch,754.18,3274
2522,pantaloni,781.53,797
2523,Altoparlante Bluetooth,714.92,1780
2524,frullatore,100.58,4158
2525,microfono,527.44,691
2526,coltello,954.47,4735
2527,Set di posate in acciaio inox,519.9,4555
2528,cellulare,292.62,306
2529,cuffie,298.14,4993
2530,Abbigliamento sportivo,398.28,2890
2531,borsa,121.72,4644
2532,Videoproiettore HD,104.79,1363
2533,ventilatore,282.14,4780
2534,Tostapane,833.58,1036
2535,radiatore,333.71,3636
2536,frullatore,977.19,3129
2537,Macchina per il fitness,427.47,1310
2538,Kit per il trucco,25.0,2332
2539,Smartwatch,523.09,2993
2540,radio,126.32,2751
2541,pantaloni,855.36,65
2542,ocarina,382.42,2763
2543,cellulare,720.53,4649
2544,ventilatore,201.66,4933
2545,borsa,736.36,3682
2546,tostapane,207.6,474
2547,letto,883.35,2094
2548,Videogiochi,480.14,3282
2549,Forno a microonde,409.96,1828
2550,Letto a baldacchino,118.04,2191
2551,sedia,614.67,2568
2552,Tavolo da gioco,495.27,4480
2553,frullatore,264.08,4969
2554,Scarpe da ginnastica,278.39,3502
2555,Macchina fotografica digitale,903.23,2789
2556,forno,611.32,2900
2557,sedia,828.54,390
2558,Videocamera HD,410.03,2707
2559,computer,404.24,4096
2560,Forno a microonde,331.56,4286
2561,Portatile,362.18,2443
2562,lampada,420.35,3269
2563,tappeto,832.25,493
2564,Bicicletta da corsa,515.63,646
2565,Tappeto persiano,733.23,4827
2566,cucchiaio,547.02,1876
2567,Giocattoli per bambini,789.01,839
2568,sedia,227.81,3535
2569,microfono,394.69,1059
2570,Fornello a gas,551.1,689
2571,stampante,650.32,4038
2572,forno,705.7,3922
2573,Tablet Android,924.8,2485
2574,occhiali,953.68,2762
2575,Smart TV 4K,87.86,213
2576,Lavatrice,56.8,2005
2577,Tappeto persiano,139.5,3059
2578,cuffie,799.8,533
2579,Sedia da ufficio,601.97,833
2580,Altoparlante Bluetooth,789.32,3374
2581,tostapane,624.36,4328
2582,Monitor PC,515.9,2361
2583,cuffie,61.93,2823
2584,computer,581.62,2171
2585,bracciale,874.97,158
2586,Aspirapolvere robot,997.9,4954
2587,Tappeto persiano,575.65,678
2588,televisore,625.81,3965
2589,Pantofole da casa,129.24,1387
2590,bracciale,698.56,2487
2591,Lavatrice,758.19,4559
2592,Orologio da parete,526.56,4295
2593,occhiali da sole,235.45,1996
2594,sedia,151.03,3793
2595,ventilatore,665.71,3169
2596,televisore,128.6,1856
2597,televisore,306.03,1355
2598,telecamera,329.38,751
2599,tazza,935.18,297
2600,bicchiere,342.73,492
2601,Macchina da caffè,991.15,2464
2602,Piumino,370.68,3053
2603,tazza,19.28,4933
2604,Orologio da polso,241.21,3553
2605,Cuffie Bluetooth,16.22,1343
2606,tazza,670.37,2560
2607,forchetta,802.99,2517
2608,bicicletta,312.65,4341
2609,pantaloni,131.61,3812
2610,Smart TV 4K,54.35,2286
2611,Bicicletta da corsa,377.61,4581
2612,trapano,165.68,2857
2613,Videoproiettore HD,540.41,470
2614,frigorifero,771.31,4632
2615,Frigorifero doppia porta,92.09,2046
2616,Videogiochi,694.2,1598
2617,Lavastoviglie,306.69,4288
2618,cuffie,636.12,2165
2619,televisore,916.17,429
2620,Monitor PC,180.14,136
2621,letto,898.48,732
2622,forno,794.87,4611
2623,collana,457.04,1115
2624,Borsa da viaggio,914.76,3401
2625,Cuffie Bluetooth,545.79,2252
2626,Piumino,439.12,2905
2627,console,709.14,4237
2628,Lavatrice,631.38,4248
2629,Frigorifero doppia porta,346.14,2954
2630,Valigia rigida,932.38,2298
2631,Lavastoviglie,456.94,3360
2632,Set di pentole antiaderenti,446.99,3214
2633,Sedia da ufficio,478.19,4594
2634,palla,275.55,3370
2635,tostapane,706.93,3380
2636,Fornello a gas,616.05,3548
2637,Tappeto persiano,283.5,745
2638,Forno a microonde,421.54,240
2639,ventilatore,201.49,4481
2640,scarpe,993.46,2559
2641,Tappeto persiano,604.81,440
2642,Monitor PC,697.01,2085
2643,computer,877.45,2352
2644,Tappeto persiano,259.96,3719
2645,Frigorifero doppia porta,643.7,517
2646,ventilatore,965.01,3779
2647,forchetta,400.67,391
2648,Ombrello pieghevole,769.61,1462
2649,coltello,831.69,1476
2650,frullatore,439.12,1752
2651,Pantaloni in jeans,449.72,1142
2652,Vino rosso pregiato,956.98,3045
2653,divano,221.17,841
2654,frigorifero,852.54,1422
2655,Olio di oliva extra vergine,457.17,1172
2656,Videoproiettore HD,574.64,3788
2657,Set di posate in acciaio inox,875.03,3499
2658,tazza,701.13,3311
2659,Giocattoli per bambini,318.07,4326
2660,Telefono cellulare,57.16,46
2661,Ombrello pieghevole,992.48,3289
2662,Ombrello pieghevole,741.86,3946
2663,frigorifero,141.29,2222
2664,bicicletta,42.36,1011
2665,Videocamera HD,497.51,3196
2666,palla,336.26,70
2667,Tavolo da gioco,721.66,3664
2668,scarpe,386.76,4876
2669,Abbigliamento sportivo,978.02,3026
2670,Valigia rigida,967.65,1367
2671,ocarina,46.25,432
2672,Piumino,260.49,1156
2673,collana,44.44,3817
2674,Piumino,65.71,1228
2675,frigorifero,106.67,172
2676,Tostapane,658.62,2778
2677,Macchina fotografica digitale,60.57,1167
2678,Videoproiettore HD,728.27,1330
2679,Penna stilografica,421.03,3321
2680,piatto,501.73,115
2681,Macchina da caffè,18.88,3890
2682,collana,987.67,4725
2683,Videocamera HD,671.17,3563
2684,Auricolari wireless,801.94,3493
2685,Macchina fotografica digitale,270.16,1721
2686,Telefono cellulare,610.0,155
2687,automobile,173.17,657
2688,Smartwatch,733.2,4016
2689,Pantaloni in jeans,57.26,348
2690,Macchina fotografica digitale,381.07,957
2691,ocarina,436.03,19
2692,Stampante laser,311.55,3664
2693,Orologio da polso,805.04,1454
2694,Tablet Android,264.92,3937
2695,scarpe,444.14,2922
2696,Macchina fotografica digitale,460.32,4197
2697,Smart TV 4K,662.71,4652
2698,Pantofole da casa,624.64,3711
2699,forchetta,374.66,4626
2700,Tavolo da gioco,975.4,476
2701,giocattolo,340.61,2105
2702,orologio,969.54,3472
2703,Videogiochi,677.08,1685
2704,telecamera,207.93,282
2705,Pentola a pressione,449.2,3854
2706,telecamera,471.28,4613
2707,computer,615.97,3990
2708,Stampante laser,297.46,698
2709,forno,501.39,2917
2710,Frigorifero doppia porta,964.9,4743
2711,divano,856.96,4758
2712,Set di posate in acciaio inox,87.2,561
2713,Scarpe da ginnastica,448.6,3304
2714,macchina fotografica,157.15,3514
2715,bicicletta,41.45,3191
2716,cuffie,338.73,4378
2717,giocattolo,819.47,44
2718,Tavolo da pranzo,164.01,150
2719,maglia,739.88,1251
2720,radio,590.02,3921
2721,Tappeto persiano,614.42,1056
2722,macchina fotografica,728.27,3395
2723,Smartwatch,841.21,1430
2724,libro,632.86,226
2725,Kit per il trucco,121.0,4401
2726,bracciale,20.48,4485
2727,tavolo,714.4,2199
2728,automobile,232.52,2766
2729,cucchiaio,238.55,3669
2730,Telefono cordless,995.17,2866
2731,lampada,763.46,2505
2732,letto,359.8,1347
2733,Letto a baldacchino,566.53,2984
2734,Tavolo da pranzo,107.58,486
2735,Letto a baldacchino,549.93,2987
2736,Piumino,882.36,4573
2737,giocattolo,866.15,3637
2738,Olio di oliva extra vergine,279.49,13
2739,tazza,380.27,4319
2740,computer,149.26,2362
2741,occhiali da sole,958.33,2379
2742,bracciale,758.0,1961
2743,Tablet Android,868.9,1546
2744,Sedia da ufficio,694.43,1987
2745,piatto,492.75,3075
2746,Letto a baldacchino,633.81,4048
2747,Kit per il trucco,625.84,4159
2748,telecamera,41.55,1062
2749,Frigorifero doppia porta,564.91,4104
2750,Smart TV 4K,606.11,3331
2751,Macchina fotografica digitale,680.87,2985
2752,bracciale,104.32,3030
2753,Stampante laser,143.27,750
2754,bracciale,743.98,2803
2755,Piumino,947.93,3830
2756,letto,703.46,3379
2757,Altoparlante Bluetooth,449.93,4220
2758,Telefono cellulare,740.03,3642
2759,Orologio da polso,751.54,46
2760,Cuffie Bluetooth,390.43,2566
2761,Videocamera HD,381.28,1410
2762,occhiali da sole,606.55,2755
2763,maglia,623.43,4238
2764,Tablet Android,686.06,487
2765,Tablet Android,652.06,3614
2766,Forno a microonde,574.37,447
2767,Scarpe da ginnastica,862.48,3964
2768,collana,691.44,1231
2769,cucchiaio,73.23,4836
2770,Macchina per il fitness,433.56,741
2771,computer,352.35,3757
2772,Macchina fotografica digitale,112.3,1469
2773,Valigia rigida,3.32,3200
2774,Giocattoli per bambini,445.98,2143
2775,Frigorifero doppia porta,329.61,5
2776,computer,325.54,3825
2777,cucchiaio,76.11,1729
2778,ventola,273.59,2152
2779,console,902.6,4441
2780,Macchina da caffè,950.99,2021
2781,Set di pentole antiaderenti,196.28,2267
2782,Cuscino memory foam,530.54,3429
2783,Macchina per il fitness,8.05,654
2784,frigorifero,152.02,4992
2785,pantaloni,544.65,4134
2786,bracciale,316.89,431
2787,Sedia da ufficio,830.44,1846
2788,occhiali da sole,550.16,1990
2789,Tavolo da pranzo,664.42,3918
2790,ventilatore,979.15,3713
2791,Orologio da polso,212.46,4080
2792,Pantaloni in jeans,174.3,973
2793,computer,637.56,4004
2794,Giocattoli per bambini,790.02,1241
2795,Frigorifero doppia porta,734.65,3903
2796,lampada,198.27,1072
2797,Macchina fotografica digitale,396.68,4236
2798,Stampante laser,781.94,3410
2799,cuffie,361.98,3419
2800,Stampante laser,158.6,1181
2801,console,610.19,3494
2802,tavolo,910.07,630
2803,Set di posate in acciaio inox,450.23,382
2804,Libri per bambini,865.93,3012
2805,console,673.7,1190
2806,Tavolo da pranzo,241.84,1550
2807,tappeto,941.05,2546
2808,Bicicletta da corsa,915.65,3450
2809,Sedia da ufficio,873.15,1725
2810,Cuscino memory foam,834.65,2075
2811,microfono,884.56,3453
2812,tappeto,796.44,113
2813,ocarina,899.58,879
2814,forchetta,935.96,557
2815,tostapane,932.67,4449
2816,cellulare,660.65,181
2817,Aspirapolvere robot,97.02,4688
2818,Tablet Android,872.19,503
2819,bicicletta,484.83,3035
2820,libro,887.0,837
2821,Vino rosso pregiato,951.74,4404
2822,ventilatore,591.87,2896
2823,ventola,497.22,4141
2824,sedia,139.1,3696
2825,collana,326.89,4193
2826,Macchina fotografica digitale,3.92,1768
2827,televisore,362.03,1271
2828,altoparlante,730.21,1651
2829,computer,212.06,741
2830,cuffie,90.18,3682
2831,altoparlante,972.26,4017
2832,ventilatore,669.68,2484
2833,cuffie,819.57,2036
2834,occhiali da sole,161.4,1084
2835,bracciale,930.64,202
